id,image_name,height,width,resolution,if_fish,if_ruler,if_colorbar,relative_path,fish_number,non_specimen_objects,if_label,if_overlapping,specimen_angle,specimen_view,if_bent,landmark_failures_number,if_missing_parts,brightness,if_blur,if_color_issue,checked_flag,specimen_angled,specimen_viewing,color_issues,if_background_uniform,if_parts_visible,image_quality,label_detailed,if_each_fish_label,if_fins_folded,if_label_catalog_number_correct,if_label_name_correct,create_time,update_time,fixed_scientific_name,scientific_name
4f4e862d-f553-4bf1-9ea7-6c530c6f3300,INHS_FISH_36445.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_36445.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 00:29:18.07092-05,NULL,Noturus flavus
9e166aa0-a514-4ff3-870c-38c2f93ec91e,INHS_FISH_45610.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_45610.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
9ff878b1-1d66-42d1-8e15-095fb25b4c9f,INHS_FISH_37407.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_37407.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 00:48:10.270519-05,NULL,Noturus flavus
64395dc5-7a00-41b3-8f09-136f547874b7,INHS_FISH_45825.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_45825.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
2a2db776-3573-44cf-b490-c080c060cd67,INHS_FISH_45863.jpg,4016,6016,NULL,TRUE,TRUE,TRUE,/INHS/INHS_FISH_45863.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
1de6c0f2-c8fa-4cf8-a83b-a808a1a14e60,INHS_FISH_45779.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_45779.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Phenacobius mirabilis
b0162c63-a94b-4c0a-9420-905adc29d56e,INHS_FISH_45842.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_45842.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Phenacobius mirabilis
cee1606c-692a-429f-8d2b-822d4e63a8f1,INHS_FISH_37582.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_37582.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 00:53:03.071856-05,NULL,Noturus flavus
87445b32-e963-4e59-b77c-5017977679df,INHS_FISH_39154.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_39154.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 01:07:59.285818-05,NULL,Noturus flavus
27fd70e5-b0ee-4634-8881-970fa0449c3d,INHS_FISH_46171.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_46171.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
7b541ed5-05a1-4d9b-b2d6-3122d70a4bf1,INHS_FISH_46060.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_46060.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Phenacobius mirabilis
2fed576d-ce82-4812-9cfb-5f5f7f41eccb,INHS_FISH_41020.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_41020.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 11:29:07.921739-05,NULL,Noturus flavus
40867a43-e897-4429-830e-32682c800e62,INHS_FISH_46260.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_46260.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
976c8cef-1e24-48e7-9ef4-252ff55ad655,INHS_FISH_46282.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_46282.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
bc16a625-9b89-4724-8f75-425f68d98e56,INHS_FISH_46281.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_46281.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
336afc8d-09ed-4386-aa0f-7b55b4795056,INHS_FISH_43382.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_43382.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 11:48:46.10759-05,NULL,Noturus flavus
e01ee1a1-9e8e-47a8-afef-d7940493fb61,INHS_FISH_43775.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_43775.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 12:02:49.950811-05,NULL,Noturus flavus
a360e88b-59ce-4200-bb11-2f6d7765c96d,INHS_FISH_45116.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_45116.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 12:12:57.16123-05,NULL,Noturus flavus
35a06b7e-5a77-4661-a604-1806411cc5af,INHS_FISH_45157.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_45157.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 12:18:58.888125-05,NULL,Noturus flavus
bdd51287-fce3-4807-9c03-9bdf2792592f,INHS_FISH_45595.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_45595.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 14:08:33.522433-05,NULL,Noturus flavus
7c7638c2-0079-44aa-9b62-805f7546b186,INHS_FISH_45675.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_45675.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 14:12:13.332352-05,NULL,Noturus flavus
f3eab270-be75-404b-babc-1351802a63fe,INHS_FISH_46502.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_46502.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 14:14:23.24701-05,NULL,Noturus flavus
a77fba54-bfb9-4f9a-8dd6-478f28f38fbd,INHS_FISH_46636.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_46636.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 14:16:54.96267-05,NULL,Noturus flavus
f4da3e6e-a1f1-49ae-b735-16ed8bf32c34,INHS_FISH_46808.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_46808.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,3,right,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 14:19:56.592584-05,NULL,Noturus flavus
811ea2b1-6488-494e-a47c-1bb7c69a2840,INHS_FISH_47553.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_47553.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
8304840e-e0c4-4f1a-ac0e-58f6edd16ef0,INHS_FISH_46852.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_46852.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 14:22:39.275748-05,NULL,Noturus flavus
ba81d138-5c51-46d5-a717-6d653c19ef73,INHS_FISH_47601.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_47601.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 14:25:13.870568-05,NULL,Noturus flavus
51f0dd75-afe7-499a-a3ca-71707978e08d,INHS_FISH_47795.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_47795.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 14:29:14.293942-05,NULL,Noturus flavus
fc59f563-818d-4220-b18c-005c6ff92ded,INHS_FISH_49696.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_49696.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 14:44:30.952154-05,NULL,Noturus flavus
0d4677fe-581a-4592-af92-5df5106f2fbb,INHS_FISH_48213.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_48213.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Gambusia affinis
2c7f7aa1-9d1a-4c25-81b5-8d806b408a10,INHS_FISH_52694.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_52694.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 14:47:49.326745-05,NULL,Noturus flavus
0c3935d5-8cd7-43f6-8d01-c2ecfd403525,INHS_FISH_48507.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_48507.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Phenacobius mirabilis
034b2a0d-0e27-43bd-82f5-44969bba2d03,INHS_FISH_52965.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_52965.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 14:52:43.18782-05,NULL,Noturus flavus
9def9839-ffe8-4c84-a507-900ff646199a,INHS_FISH_53169.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_53169.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 14:54:21.257427-05,NULL,Noturus flavus
91e7ed6c-e319-41ce-87ca-9b96cac1249b,INHS_FISH_54248.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_54248.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 14:59:25.371742-05,NULL,Noturus flavus
5d5d87cd-5bd0-4628-8e75-26460da1bab7,INHS_FISH_48808.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_48808.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Gambusia affinis
b19f7e3f-ac11-4495-9024-f9c2e408ae94,INHS_FISH_55135.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_55135.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,10,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 15:02:27.634324-05,NULL,Noturus flavus
01f39a40-d472-4756-b904-1f7d1d4cc227,INHS_FISH_55654.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_55654.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 15:05:36.231247-05,NULL,Noturus flavus
f10273bd-0816-4e01-b482-fe5b248c5ce6,INHS_FISH_55853.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_55853.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 15:09:13.888836-05,NULL,Noturus flavus
716ac349-791d-4e47-b804-5c0ce8c88c0f,INHS_FISH_49910.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_49910.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Gambusia affinis
02e6d82a-35a7-487d-9544-1027e09dfdfa,INHS_FISH_49926.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_49926.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Gambusia affinis
4c3b0133-23ae-4743-a733-46cf01b70d2f,INHS_FISH_56504.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_56504.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 15:26:57.778976-05,NULL,Noturus flavus
fa02f50b-ee97-4ea2-8c7a-f9bbf8766b51,INHS_FISH_56516.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_56516.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 15:28:53.510489-05,NULL,Noturus flavus
6e789dce-0d57-47c5-95da-2b74d458c210,INHS_FISH_50391.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_50391.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
2a887795-5f2d-4996-b4ff-a29ab6c7fab8,INHS_FISH_50491.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_50491.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis megalotis
957c4ff6-4f80-44d2-a028-86ac1ce4ada3,INHS_FISH_50437.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_50437.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis megalotis
3e89de24-8262-4af7-b534-7f52883b6d7a,INHS_FISH_50477.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_50477.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis megalotis
46ac89ae-620f-4853-8786-d6599b695aba,INHS_FISH_57546.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_57546.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 15:34:02.952661-05,NULL,Noturus flavus
13d242d6-52f7-4430-b0bb-8fb249348194,INHS_FISH_11993.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_11993.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 15:36:32.211972-05,NULL,Lepomis humilis
4c086009-d89c-46f1-8f77-5f56213058c6,INHS_FISH_62299.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_62299.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 15:36:37.157874-05,NULL,Noturus flavus
53a7c3b9-c77c-4d68-946b-cb3d0df56183,INHS_FISH_50938.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_50938.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis megalotis
6d79f34b-208c-48e6-8f0f-90a573f635e4,INHS_FISH_12249.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_12249.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,10,left,none,TRUE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-30 15:38:17.694248-05,NULL,Lepomis humilis
cf8b1097-38d7-4523-901f-22897516d165,INHS_FISH_51010.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_51010.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Gambusia affinis
91cb4f2d-b2c2-4eab-8196-f34e0cd1e8e4,INHS_FISH_12577.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_12577.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-07-03 17:59:39.199352-05,NULL,Lepomis humilis
acd73516-7e6f-4326-ae5a-a83d0480ed55,INHS_FISH_12590.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_12590.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-07-03 18:00:03.081037-05,NULL,Lepomis humilis
32f1c088-144e-4cd3-9585-1c2d1bd913fa,INHS_FISH_51293.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_51293.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
3acd95a2-1ac5-4e5b-8317-6232e47f9749,INHS_FISH_51395.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_51395.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
f581c9f6-6185-449f-b319-0dc71b815c02,INHS_FISH_51377.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_51377.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Gambusia affinis
c10d34fd-8490-4be3-b428-6fa4fbc095f7,INHS_FISH_51231.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_51231.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis megalotis
